 masks images 1_Scab 2_Orange_peal 3_Through_hole 4_Imprint 5_Attrition 6_Rust 7_Scratch 8_Pollution 9_Mechanical_damage 10_Insects 11_Stripe 12_Dross 13_Other 14_Oil 15_Roller_print unique_labels
2305 D:\multilable_classification_metal\data\masks\K3_0172000000017889_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017889_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2306 D:\multilable_classification_metal\data\masks\K3_0172000000017891_2.npy D:\multilable_classification_metal\data\images\K3_0172000000017891_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2307 D:\multilable_classification_metal\data\masks\K3_0172000000017891_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017891_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2308 D:\multilable_classification_metal\data\masks\K3_0172000000017891_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017891_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2309 D:\multilable_classification_metal\data\masks\K3_0172000000017893_2.npy D:\multilable_classification_metal\data\images\K3_0172000000017893_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 "[7, 13]"
2310 D:\multilable_classification_metal\data\masks\K3_0172000000017893_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017893_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 "[7, 13]"
2311 D:\multilable_classification_metal\data\masks\K3_0172000000017893_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017893_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2312 D:\multilable_classification_metal\data\masks\K3_0172000000017895_0.npy D:\multilable_classification_metal\data\images\K3_0172000000017895_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
2313 D:\multilable_classification_metal\data\masks\K3_0172000000017895_1.npy D:\multilable_classification_metal\data\images\K3_0172000000017895_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
2314 D:\multilable_classification_metal\data\masks\K3_0172000000017895_2.npy D:\multilable_classification_metal\data\images\K3_0172000000017895_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2315 D:\multilable_classification_metal\data\masks\K3_0172000000017895_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017895_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2316 D:\multilable_classification_metal\data\masks\K3_0172000000017895_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017895_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2317 D:\multilable_classification_metal\data\masks\K3_0172000000017897_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017897_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2318 D:\multilable_classification_metal\data\masks\K3_0172000000017899_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017899_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2319 D:\multilable_classification_metal\data\masks\K3_0172000000017899_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017899_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2320 D:\multilable_classification_metal\data\masks\K3_0172000000017901_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017901_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2321 D:\multilable_classification_metal\data\masks\K3_0172000000017901_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017901_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2322 D:\multilable_classification_metal\data\masks\K3_0172000000017903_0.npy D:\multilable_classification_metal\data\images\K3_0172000000017903_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
2323 D:\multilable_classification_metal\data\masks\K3_0172000000017903_2.npy D:\multilable_classification_metal\data\images\K3_0172000000017903_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2324 D:\multilable_classification_metal\data\masks\K3_0172000000017909_0.npy D:\multilable_classification_metal\data\images\K3_0172000000017909_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
2325 D:\multilable_classification_metal\data\masks\K3_0172000000017909_1.npy D:\multilable_classification_metal\data\images\K3_0172000000017909_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
2326 D:\multilable_classification_metal\data\masks\K3_0172000000017909_2.npy D:\multilable_classification_metal\data\images\K3_0172000000017909_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2327 D:\multilable_classification_metal\data\masks\K3_0172000000017909_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017909_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2328 D:\multilable_classification_metal\data\masks\K3_0172000000017911_2.npy D:\multilable_classification_metal\data\images\K3_0172000000017911_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2329 D:\multilable_classification_metal\data\masks\K3_0172000000017911_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017911_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2330 D:\multilable_classification_metal\data\masks\K3_0172000000017913_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017913_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2331 D:\multilable_classification_metal\data\masks\K3_0172000000017915_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017915_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2332 D:\multilable_classification_metal\data\masks\K3_0172000000017919_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017919_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2333 D:\multilable_classification_metal\data\masks\K3_0172000000017919_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017919_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2334 D:\multilable_classification_metal\data\masks\K3_0172000000017921_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017921_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2335 D:\multilable_classification_metal\data\masks\K3_0172000000017921_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017921_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2336 D:\multilable_classification_metal\data\masks\K3_0172000000017923_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017923_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2337 D:\multilable_classification_metal\data\masks\K3_0172000000017925_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017925_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2338 D:\multilable_classification_metal\data\masks\K3_0172000000017931_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017931_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2339 D:\multilable_classification_metal\data\masks\K3_0172000000017931_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017931_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2340 D:\multilable_classification_metal\data\masks\K3_0172000000017935_2.npy D:\multilable_classification_metal\data\images\K3_0172000000017935_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2341 D:\multilable_classification_metal\data\masks\K3_0172000000017935_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017935_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2342 D:\multilable_classification_metal\data\masks\K3_0172000000017947_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017947_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2343 D:\multilable_classification_metal\data\masks\K3_0172000000017947_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017947_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2344 D:\multilable_classification_metal\data\masks\K3_0172000000017949_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017949_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2345 D:\multilable_classification_metal\data\masks\K3_0172000000017949_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017949_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2346 D:\multilable_classification_metal\data\masks\K3_0172000000017951_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017951_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2347 D:\multilable_classification_metal\data\masks\K3_0172000000017957_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017957_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2348 D:\multilable_classification_metal\data\masks\K3_0172000000017957_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017957_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2349 D:\multilable_classification_metal\data\masks\K3_0172000000017959_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017959_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2350 D:\multilable_classification_metal\data\masks\K3_0172000000017959_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017959_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2351 D:\multilable_classification_metal\data\masks\K3_0172000000017961_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017961_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2352 D:\multilable_classification_metal\data\masks\K3_0172000000017965_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017965_4.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [3]
2353 D:\multilable_classification_metal\data\masks\K3_0172000000017969_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017969_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2354 D:\multilable_classification_metal\data\masks\K3_0172000000017969_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017969_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2355 D:\multilable_classification_metal\data\masks\K3_0172000000017971_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017971_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2356 D:\multilable_classification_metal\data\masks\K3_0172000000017971_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017971_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2357 D:\multilable_classification_metal\data\masks\K3_0172000000017971_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017971_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2358 D:\multilable_classification_metal\data\masks\K3_0172000000017973_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017973_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2359 D:\multilable_classification_metal\data\masks\K3_0172000000017975_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017975_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2360 D:\multilable_classification_metal\data\masks\K3_0172000000017975_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017975_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2361 D:\multilable_classification_metal\data\masks\K3_0172000000017977_2.npy D:\multilable_classification_metal\data\images\K3_0172000000017977_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2362 D:\multilable_classification_metal\data\masks\K3_0172000000017977_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017977_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2363 D:\multilable_classification_metal\data\masks\K3_0172000000017979_2.npy D:\multilable_classification_metal\data\images\K3_0172000000017979_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [7]
2364 D:\multilable_classification_metal\data\masks\K3_0172000000017979_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017979_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 [7]
2365 D:\multilable_classification_metal\data\masks\K3_0172000000017979_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017979_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2366 D:\multilable_classification_metal\data\masks\K3_0172000000017981_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017981_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2367 D:\multilable_classification_metal\data\masks\K3_0172000000017985_2.npy D:\multilable_classification_metal\data\images\K3_0172000000017985_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2368 D:\multilable_classification_metal\data\masks\K3_0172000000017985_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017985_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2369 D:\multilable_classification_metal\data\masks\K3_0172000000017985_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017985_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2370 D:\multilable_classification_metal\data\masks\K3_0172000000017987_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017987_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2371 D:\multilable_classification_metal\data\masks\K3_0172000000017987_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017987_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2372 D:\multilable_classification_metal\data\masks\K3_0172000000017989_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017989_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2373 D:\multilable_classification_metal\data\masks\K3_0172000000017989_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017989_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2374 D:\multilable_classification_metal\data\masks\K3_0172000000017991_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017991_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2375 D:\multilable_classification_metal\data\masks\K3_0172000000017991_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017991_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2376 D:\multilable_classification_metal\data\masks\K3_0172000000017993_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017993_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2377 D:\multilable_classification_metal\data\masks\K3_0172000000017993_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017993_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2378 D:\multilable_classification_metal\data\masks\K3_0172000000017993_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017993_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2379 D:\multilable_classification_metal\data\masks\K3_0172000000017995_5.npy D:\multilable_classification_metal\data\images\K3_0172000000017995_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2380 D:\multilable_classification_metal\data\masks\K3_0172000000017999_3.npy D:\multilable_classification_metal\data\images\K3_0172000000017999_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2381 D:\multilable_classification_metal\data\masks\K3_0172000000017999_4.npy D:\multilable_classification_metal\data\images\K3_0172000000017999_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2382 D:\multilable_classification_metal\data\masks\K3_0172000000018001_0.npy D:\multilable_classification_metal\data\images\K3_0172000000018001_0.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
2383 D:\multilable_classification_metal\data\masks\K3_0172000000018001_1.npy D:\multilable_classification_metal\data\images\K3_0172000000018001_1.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 [14]
2384 D:\multilable_classification_metal\data\masks\K3_0172000000018001_3.npy D:\multilable_classification_metal\data\images\K3_0172000000018001_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2385 D:\multilable_classification_metal\data\masks\K3_0172000000018001_4.npy D:\multilable_classification_metal\data\images\K3_0172000000018001_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2386 D:\multilable_classification_metal\data\masks\K3_0172000000018001_5.npy D:\multilable_classification_metal\data\images\K3_0172000000018001_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2387 D:\multilable_classification_metal\data\masks\K3_0172000000018003_5.npy D:\multilable_classification_metal\data\images\K3_0172000000018003_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2388 D:\multilable_classification_metal\data\masks\K3_0172000000018007_2.npy D:\multilable_classification_metal\data\images\K3_0172000000018007_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2389 D:\multilable_classification_metal\data\masks\K3_0172000000018009_2.npy D:\multilable_classification_metal\data\images\K3_0172000000018009_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2390 D:\multilable_classification_metal\data\masks\K3_0172000000018011_3.npy D:\multilable_classification_metal\data\images\K3_0172000000018011_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2391 D:\multilable_classification_metal\data\masks\K3_0172000000018013_4.npy D:\multilable_classification_metal\data\images\K3_0172000000018013_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2392 D:\multilable_classification_metal\data\masks\K3_0172000000018013_5.npy D:\multilable_classification_metal\data\images\K3_0172000000018013_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2393 D:\multilable_classification_metal\data\masks\K3_0172000000018015_4.npy D:\multilable_classification_metal\data\images\K3_0172000000018015_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2394 D:\multilable_classification_metal\data\masks\K3_0172000000018015_5.npy D:\multilable_classification_metal\data\images\K3_0172000000018015_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2395 D:\multilable_classification_metal\data\masks\K3_0172000000018017_4.npy D:\multilable_classification_metal\data\images\K3_0172000000018017_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2396 D:\multilable_classification_metal\data\masks\K3_0172000000018019_4.npy D:\multilable_classification_metal\data\images\K3_0172000000018019_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2397 D:\multilable_classification_metal\data\masks\K3_0172000000018021_4.npy D:\multilable_classification_metal\data\images\K3_0172000000018021_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2398 D:\multilable_classification_metal\data\masks\K3_0172000000018021_5.npy D:\multilable_classification_metal\data\images\K3_0172000000018021_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2399 D:\multilable_classification_metal\data\masks\K3_0172000000018029_2.npy D:\multilable_classification_metal\data\images\K3_0172000000018029_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2400 D:\multilable_classification_metal\data\masks\K3_0172000000018031_3.npy D:\multilable_classification_metal\data\images\K3_0172000000018031_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2401 D:\multilable_classification_metal\data\masks\K3_0172000000018031_4.npy D:\multilable_classification_metal\data\images\K3_0172000000018031_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2402 D:\multilable_classification_metal\data\masks\K3_0172000000018033_2.npy D:\multilable_classification_metal\data\images\K3_0172000000018033_2.png 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 "[3, 7]"
2403 D:\multilable_classification_metal\data\masks\K3_0172000000018037_3.npy D:\multilable_classification_metal\data\images\K3_0172000000018037_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2404 D:\multilable_classification_metal\data\masks\K3_0172000000018037_4.npy D:\multilable_classification_metal\data\images\K3_0172000000018037_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2405 D:\multilable_classification_metal\data\masks\K3_0172000000018039_3.npy D:\multilable_classification_metal\data\images\K3_0172000000018039_3.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2406 D:\multilable_classification_metal\data\masks\K3_0172000000018039_4.npy D:\multilable_classification_metal\data\images\K3_0172000000018039_4.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2407 D:\multilable_classification_metal\data\masks\K3_0172000000018047_5.npy D:\multilable_classification_metal\data\images\K3_0172000000018047_5.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
2408 D:\multilable_classification_metal\data\masks\K3_0172000000018049_2.npy D:\multilable_classification_metal\data\images\K3_0172000000018049_2.png 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 [13]
